"row ID","Name","Concatenate(Platform)","Min*(Year)","First(Genre)","First(Publisher)","Sum(NA_Sales)","Sum(EU_Sales)","Sum(JP_Sales)","Sum(Other_Sales)","Sum(Global_Sales)"
"Row5610","Mega Man 3","Famicom",1990,"Platform","Capcom",0.68,0.1,0.39,0.0,1.17
"Row5611","Mega Man 4","Famicom",1991,"Platform","Capcom",0.51,0.09,0.32,0.01,0.93
"Row5612","Mega Man 5","Famicom",1992,"Platform","Capcom",0.39,0.07,0.32,0.01,0.79
"Row5613","Mega Man 6","Famicom",1993,"Platform","Capcom",0.28,0.07,0.16,0.01,0.52
"Row5614","Mega Man 64","N64",2000,"Action","Capcom",0.14,0.03,0.05,0.0,0.22
"Row5615","Mega Man 7","SNES",1995,"Platform","Laguna",0.03,0.01,0.23,0.01,0.28
"Row5616","Mega Man 8 Anniversary Collector's Edition","PSX SAT",1996,"Platform","Capcom",0.44,0.3,0.15,0.06,0.94
"Row5617","Mega Man Anniversary Collection","PS2 GC XB",2004,"Platform","Capcom",0.71,0.32999999999999996,0.0,0.09,1.1400000000000001
"Row5618","Mega Man Battle Chip Challenge","GBA",2003,"Misc","Capcom",0.08,0.03,0.0,0.0,0.11
"Row5619","Mega Man Battle Network","GBA",2001,"Role-Playing","Capcom",0.14,0.05,0.22,0.01,0.42
"Row5620","Mega Man Battle Network 2","GBA",2002,"Action","Ubisoft",0.22,0.08,0.0,0.01,0.31
"Row5621","Mega Man Battle Network 3 Blue / White Version","GBA",2002,"Role-Playing","Capcom",0.39,0.02,0.85,0.03,1.29
"Row5622","Mega Man Battle Network 4: Red Sun / Blue Moon","GBA",2003,"Role-Playing","Capcom",0.31,0.04,0.96,0.01,1.32
"Row5623","Mega Man Battle Network 5: Double Team DS (JP sales)","NDS",2005,"Role-Playing","Nintendo",0.0,0.0,0.11,0.0,0.11
"Row5624","Mega Man Battle Network 5: Double Team DS (US sales)","NDS",2005,"Role-Playing","Nintendo",0.07,0.0,0.0,0.0,0.07
"Row5625","Mega Man Battle Network 5: Team Colonel / Protoman","GBA",2004,"Role-Playing","Capcom",0.16,0.06,0.0,0.0,0.23
"Row5626","Mega Man Battle Network 6: Cybeast Falzar / Gregar","GBA",2005,"Role-Playing","Capcom",0.09,0.03,0.62,0.02,0.76
"Row5627","Mega Man II","GBoy",1991,"Platform","Nintendo",0.0,0.0,0.28,0.0,0.28
"Row5628","Mega Man Legacy Collection","3DS PS4",2016,"Platform","Capcom",0.19,0.0,0.05,0.03,0.27
"Row5629","Mega Man Legends","PSX",1997,"Adventure","Capcom",0.39,0.26,0.12,0.05,0.83
"Row5630","Mega Man Legends 2","PSX",2000,"Adventure","Capcom",0.17,0.12,0.1,0.03,0.42
"Row5631","Mega Man Maverick Hunter X","PSP",2005,"Platform","Capcom",0.27,0.01,0.0,0.03,0.31
"Row5632","Mega Man Network Transmission","GC",2003,"Platform","Capcom",0.13,0.03,0.0,0.0,0.17
"Row5633","Mega Man Powered Up","PSP",2006,"Platform","Capcom",0.12,0.01,0.0,0.02,0.14
"Row5634","Mega Man Soccer","SNES",1993,"Sports","Capcom",0.04,0.01,0.13,0.0,0.18
"Row5635","Mega Man Star Force 2: Zerker x Ninja / Saurian","NDS",2007,"Action","Capcom",0.25,0.0,0.31,0.02,0.58
"Row5636","Mega Man Star Force 3: Black Ace / Red Joker","NDS",2008,"Action","Capcom",0.22,0.0,0.22,0.02,0.47
"Row5637","Mega Man Star Force Dragon / Leo / Pegasus","NDS",2006,"Action","Capcom",0.39,0.0,0.53,0.03,0.96
"Row5638","Mega Man X","SNES",1993,"Platform","Capcom",0.57,0.08,0.5,0.01,1.16
"Row5639","Mega Man X Collection","GC",2006,"Misc","Capcom",0.1,0.03,0.0,0.0,0.13
"Row5640","Mega Man X2","SNES",1993,"Platform","Laguna",0.09,0.02,0.45,0.0,0.56
"Row5641","Mega Man X3","SNES",1995,"Action","Laguna",0.04,0.01,0.3,0.0,0.35
"Row5642","Mega Man X4","PSX SAT",1996,"Action","Virgin Interactive",0.45,0.3,0.29000000000000004,0.07,1.11
"Row5643","Mega Man X5","PSX",2000,"Platform","Capcom",0.3,0.21,0.2,0.05,0.75
"Row5644","Mega Man X6","PSX",2001,"Action","Capcom",0.14,0.1,0.16,0.03,0.42
"Row5645","Mega Man X7","PS2",2003,"Action","Capcom",0.22,0.17,0.14,0.06,0.58
"Row5646","Mega Man X8","PS2",2004,"Platform","Capcom",0.14,0.11,0.0,0.04,0.29
"Row5647","Mega Man X: Command Mission","PS2 GC",2004,"Role-Playing","Capcom",0.19,0.09000000000000001,0.0,0.02,0.3
"Row5648","Mega Man Xtreme","GBoy",2000,"Platform","Capcom",0.0,0.0,0.07,0.0,0.07
"Row5649","Mega Man Xtreme 2","GBoy",2001,"Platform","Capcom",0.0,0.0,0.07,0.0,0.07
"Row5650","Mega Man ZX","NDS",2006,"Platform","Capcom",0.18,0.0,0.1,0.02,0.3
"Row5651","Mega Man ZX Advent","NDS",2007,"Platform","Capcom",0.23,0.0,0.09,0.02,0.35
"Row5652","Mega Man Zero","GBA",2002,"Platform","Capcom",0.22,0.08,0.24,0.01,0.55
"Row5653","Mega Man Zero 2","GBA",2003,"Platform","Capcom",0.18,0.07,0.17,0.01,0.43
"Row5654","Mega Man Zero 3","GBA",2004,"Platform","Capcom",0.16,0.06,0.0,0.0,0.22
"Row5655","Mega Man Zero 4","GBA",2005,"Platform","Capcom",0.08,0.03,0.0,0.0,0.11
"Row5656","Mega Man Zero Collection","NDS",2010,"Platform","Capcom",0.21,0.02,0.11,0.02,0.36
"Row5657","Mega Man: Battle & Chase","PSX",1997,"Racing","Capcom",0.0,0.0,0.06,0.0,0.07
"Row5658","Mega Man: Dr. Wily's Revenge","GBoy",1991,"Platform","Nintendo",0.0,0.0,0.28,0.0,0.28
"Row5659","Mega Minis Volume 2","PSP",2011,"Misc","Sony Computer Entertainment",0.0,0.02,0.0,0.01,0.03
"Row5660","Mega Minis Volume 3","PSP",2011,"Misc","Sony Computer Entertainment",0.0,0.05,0.0,0.02,0.06
"Row5661","MegaTagmension Blanc + Neptune VS Zombies","PSV",2015,"Action","Idea Factory International",0.02,0.03,0.05,0.01,0.12
"Row5662","Megamania","2600",1981,"Shooter","Activision",1.03,0.06,0.0,0.01,1.1
"Row5663","Megamind: Mega Team Unite","Wii1",2010,"Adventure","THQ",0.16,0.06,0.0,0.02,0.24
"Row5664","Megamind: The Blue Defender","NDS PSP",2010,"Adventure","THQ",0.27,0.08,0.0,0.04,0.4
"Row5665","Megamind: Ultimate Showdown","PS3 X360",2010,"Action","THQ",0.14,0.1,0.0,0.03,0.28
"Row5666","Megpoid the Music#","PSP",2013,"Misc","Asgard",0.0,0.0,0.03,0.0,0.03
"Row5667","MeiQ no Chika Ni Shisu: A Maze to Eradicate Them All","PSV",2015,"Role-Playing","Idea Factory",0.0,0.01,0.01,0.0,0.03
"Row5668","Meiji Toukyou Renka","PSP",2013,"Adventure","Broccoli",0.0,0.0,0.02,0.0,0.02
"Row5669","Meiji Toukyou Renka: Twilight Kiss","PSP",2015,"Action","Broccoli",0.0,0.0,0.02,0.0,0.02
"Row5670","Meitantei Conan & Kindaichi Shounen no Jikenbou: Meguri au Futari no Meitantei","NDS",2009,"Adventure","Namco Bandai Games",0.0,0.0,0.08,0.0,0.08
"Row5671","Meitantei Conan: Aoki Houseki no Rinbukyoku","NDS",2011,"Adventure","Namco Bandai Games",0.0,0.0,0.06,0.0,0.06
"Row5672","Meitantei Conan: Kieta Hakase to Machigai Sagashi no Tou","NDS",2008,"Adventure","Namco Bandai Games",0.0,0.0,0.02,0.0,0.02
"Row5673","Meitantei Conan: Tantei Ryoku Trainer","NDS",2007,"Misc","Namco Bandai Games",0.0,0.0,0.06,0.0,0.06
"Row5674","Meitantei Evangelion","PS2",2007,"Adventure","Broccoli",0.0,0.0,0.02,0.0,0.02
"Row5675","Melty Blood: Act Cadenza","PS2",2006,"Fighting","Sega",0.0,0.0,0.11,0.0,0.11
"Row5676","Melty Blood: Actress Again","PS2",2009,"Fighting","Ecole",0.0,0.0,0.06,0.0,0.06
"Row5677","Memories Off","PSP",2008,"Adventure","5pb",0.0,0.0,0.01,0.0,0.01
"Row5678","Memories Off #5: Encore","PS2",2007,"Adventure","CyberFront",0.0,0.0,0.02,0.0,0.02
"Row5679","Memories Off #5: Togireta Film","PSP",2009,"Adventure","5pb",0.0,0.0,0.01,0.0,0.01
"Row5680","Memories Off 6: Next Relation","PS2",2009,"Adventure","5pb",0.0,0.0,0.02,0.0,0.02
"Row5681","Memories Off 6: T-Wave","PS2",2008,"Adventure","5pb",0.0,0.0,0.04,0.0,0.04
"Row5682","Memories Off: Sorekara Again","PS2",2006,"Adventure","KID",0.0,0.0,0.02,0.0,0.02
"Row5683","Memories Off: Yubikiri no Kikou","PSP",2011,"Adventure","5pb",0.0,0.0,0.02,0.0,0.02
"Row5684","Memories Off: Yubikiri no Kioku","X360",2010,"Adventure","5pb",0.0,0.0,0.02,0.0,0.02
"Row5685","Men in Black II: Alien Escape","PS2 GC",2002,"Shooter","Infogrames",0.25,0.19,0.0,0.06,0.51
"Row5686","Men in Black The Series: Crashdown","PSX",2001,"Shooter","Infogrames",0.03,0.02,0.0,0.0,0.06
"Row5687","Men of Valor","XB",2004,"Shooter","Vivendi Games",0.19,0.05,0.0,0.01,0.25
"Row5688","Men of War","PC",2009,"Strategy","505 Games",0.01,0.02,0.0,0.01,0.03
"Row5689","Men of War: Assault Squad","PC",2011,"Strategy","1C Company",0.01,0.03,0.0,0.01,0.05
"Row5690","Mercenaries 2: World in Flames","X360 PS3 PS2",2008,"Shooter","Electronic Arts",1.15,0.7,0.03,0.43000000000000005,2.31
"Row5691","Mercenaries: Playground of Destruction","PS2 XB",2005,"Action","LucasArts",1.1800000000000002,0.13,0.0,0.13,1.44
"Row5692","Mercury Meltdown","PSP",2006,"Action","Atari",0.05,0.01,0.0,0.01,0.06
"Row5693","Mercury Meltdown Revolution","Wii1",2007,"Action","Ignition Entertainment",0.16,0.0,0.0,0.01,0.18
"Row5694","Meru Purana","PSX",1996,"Strategy","Gust",0.0,0.0,0.01,0.0,0.01
"Row5695","Merv Griffin's Crosswords","Wii1 NDS",2008,"Puzzle","THQ",0.14,0.0,0.0,0.01,0.15
"Row5696","Mesaze!! Tsuri Master: Sekai ni Challenge! Hen","Wii1",2008,"Sports","Hudson Soft",0.0,0.0,0.02,0.0,0.02
"Row5697","Metal Arms: Glitch in the System","PS2 XB GC",2003,"Shooter","Vivendi Games",0.38000000000000006,0.19,0.0,0.05,0.62
"Row5698","Metal Dungeon","XB",2002,"Role-Playing","Xicat Interactive",0.02,0.01,0.0,0.0,0.03
"Row5699","Metal Fight Beyblade","NDS",2009,"Action","Hudson Soft",0.0,0.0,0.09,0.0,0.09
"Row5700","Metal Fight Beyblade Portable: Chouzetsu Tensei Vulcan Horses","PSP",2010,"Action","Takara Tomy",0.0,0.0,0.02,0.0,0.02
"Row5701","Metal Fight Beyblade: Bakugami Susanoh Shuurai!","NDS",2010,"Action","Hudson Soft",0.0,0.0,0.05,0.0,0.05
"Row5702","Metal Fight Beyblade: Choujou Kessen! Big Bang Bladers","NDS",2010,"Action","Hudson Soft",0.0,0.0,0.02,0.0,0.02
"Row5703","Metal Gear Ac!d","PSP",2004,"Strategy","Konami Digital Entertainment",0.32,0.26,0.12,0.17,0.88
"Row5704","Metal Gear Ac!d 2","PSP",2005,"Strategy","Konami Digital Entertainment",0.11,0.01,0.05,0.01,0.18
"Row5705","Metal Gear Rising: Revengeance","PS3 X360",2013,"Action","Konami Digital Entertainment",0.74,0.56,0.44,0.22,1.97
"Row5706","Metal Gear Solid","PSX GBoy",1998,"Action","Konami Digital Entertainment",3.18,1.83,0.8500000000000001,0.24,6.1000000000000005
"Row5707","Metal Gear Solid 2: Sons of Liberty","PS2",2001,"Action","Konami Digital Entertainment",2.45,2.01,0.87,0.72,6.05
"Row5708","Metal Gear Solid 2: Substance","PS2",2002,"Action","Konami Digital Entertainment",0.18,0.14,0.16,0.05,0.52
"Row5709","Metal Gear Solid 3: Snake Eater","PS2",2004,"Action","Konami Digital Entertainment",1.46,0.0,0.83,1.93,4.23
"Row5710","Metal Gear Solid 3: Subsistence","PS2",2005,"Action","Konami Digital Entertainment",0.34,0.01,0.15,0.06,0.55
"Row5711","Metal Gear Solid 4: Guns of the Patriots","PS3",2008,"Action","Konami Digital Entertainment",2.63,1.74,0.83,0.83,6.03
"Row5712","Metal Gear Solid HD Edition","PSV PS3 X360",2011,"Action","Konami Digital Entertainment",0.16,0.18,0.16000000000000003,0.09,0.59
"Row5713","Metal Gear Solid Integral","PSX",1999,"Adventure","Konami Digital Entertainment",0.0,0.0,0.1,0.01,0.11
"Row5714","Metal Gear Solid V: Ground Zeroes","PS4 PS3 XOne X360",2014,"Action","Konami Digital Entertainment",0.81,0.77,0.45000000000000007,0.29000000000000004,2.3299999999999996
"Row5715","Metal Gear Solid V: The Phantom Pain","PS4 XOne PS3 X360 PC",2015,"Action","Konami Digital Entertainment",1.7800000000000002,1.9400000000000002,0.71,0.63,5.08
"Row5716","Metal Gear Solid VR Missions","PSX",1999,"Adventure","Konami Digital Entertainment",0.66,0.45,0.0,0.08,1.18
"Row5717","Metal Gear Solid: Digital Graphic Novel","PSP",2006,"Misc","Konami Digital Entertainment",0.02,0.0,0.02,0.0,0.04
"Row5718","Metal Gear Solid: Peace Walker","PSP",2010,"Action","Konami Digital Entertainment",0.46,0.42,0.96,0.25,2.09
"Row5719","Metal Gear Solid: Peace Walker HD Edition","PS3",2011,"Action","Konami Digital Entertainment",0.0,0.0,0.15,0.0,0.15
"Row5720","Metal Gear Solid: Portable Ops","PSP",2006,"Action","Konami Digital Entertainment",0.38,0.35,0.38,0.09,1.19
"Row5721","Metal Gear Solid: Portable Ops Plus","PSP",2007,"Action","Konami Digital Entertainment",0.26,0.01,0.26,0.17,0.69
"Row5722","Metal Gear Solid: Snake Eater 3D","3DS",2012,"Action","Konami Digital Entertainment",0.15,0.11,0.1,0.02,0.38
"Row5723","Metal Gear Solid: Social Ops","PS2",2002,"Action","Konami Digital Entertainment",0.03,0.02,0.0,0.01,0.06
"Row5724","Metal Gear Solid: The Essential Collection","PS2",2007,"Adventure","Konami Digital Entertainment",0.23,0.18,0.0,0.06,0.46
"Row5725","Metal Gear Solid: The Essential Collection (JP sales)","PS2",2007,"Adventure","Konami Digital Entertainment",0.0,0.0,0.03,0.0,0.03
"Row5726","Metal Gear Solid: The Legacy Collection","PS3",2013,"Adventure","Konami Digital Entertainment",0.31,0.01,0.03,0.05,0.39
"Row5727","Metal Gear Solid: The Twin Snakes","GC",2004,"Action","Konami Digital Entertainment",0.3,0.08,0.07,0.01,0.47
"Row5728","Metal Max 3","NDS",2010,"Role-Playing","Enterbrain",0.0,0.0,0.13,0.0,0.13
"Row5729","Metal Max 4: Gekkou no Diva","3DS",2013,"Role-Playing","Kadokawa Shoten",0.0,0.0,0.06,0.0,0.06
"Row5730","Metal Max Returns","SNES",1995,"Role-Playing","Data East",0.0,0.0,0.04,0.0,0.04
"Row5731","Metal Saga","PS2",2005,"Role-Playing","Success",0.01,0.01,0.0,0.0,0.03
"Row5732","Metal Saga: Hagane no Kisetsu","NDS",2006,"Role-Playing","Success",0.0,0.0,0.03,0.0,0.03
"Row5733","Metal Slug 3","XB",2004,"Shooter","Ignition Entertainment",0.08,0.02,0.0,0.0,0.1
"Row5734","Metal Slug 4 & 5","PS2 XB",2005,"Shooter","SNK Playmore",0.08,0.05,0.0,0.01,0.15
"Row5735","Metal Slug 7","NDS",2008,"Shooter","Ignition Entertainment",0.13,0.0,0.01,0.01,0.15
"Row5736","Metal Slug Advance","GBA",2004,"Shooter","Ignition Entertainment",0.06,0.02,0.0,0.0,0.08
"Row5737","Metal Slug Anthology","Wii1 PSP PS2",2006,"Shooter","Ignition Entertainment",0.13999999999999999,0.01,0.03,0.02,0.21000000000000002
"Row5738","Metal Slug X","PSX",2001,"Shooter","Virgin Interactive",0.05,0.03,0.0,0.01,0.09
"Row5739","Metal Slug XX","PSP",2009,"Shooter","DHM Interactive",0.03,0.0,0.0,0.0,0.04
"Row5740","Meteos","NDS",2005,"Puzzle","Nintendo",0.15,0.01,0.06,0.01,0.23
"Row5741","Meteos: Disney Magic","NDS",2007,"Puzzle","Disney Interactive Studios",0.01,0.02,0.0,0.0,0.04
"Row5742","Metro 2033","X360 PC",2010,"Shooter","THQ",0.22,0.43,0.03,0.1,0.79
"Row5743","Metro: Last Light","PS4 PS3 X360 XOne PC",2013,"Action","Deep Silver",0.74,0.9,0.07,0.28,1.98
"Row5744","Metroid","Famicom",1986,"Action","Nintendo",1.33,0.31,1.04,0.05,2.73
"Row5745","Metroid Fusion","GBA",2002,"Action","Nintendo",1.18,0.27,0.17,0.06,1.68
"Row5746","Metroid II: Return of Samus","GBoy",1991,"Adventure","Nintendo",0.85,0.31,0.56,0.04,1.76
"Row5747","Metroid Prime","GC",2002,"Shooter","Nintendo",1.96,0.67,0.1,0.09,2.82
"Row5748","Metroid Prime 2: Echoes","GC",2004,"Shooter","Nintendo",0.87,0.35,0.07,0.04,1.33
"Row5749","Metroid Prime 3: Corruption","Wii1",2007,"Shooter","Nintendo",0.91,0.74,0.07,0.09,1.82
"Row5750","Metroid Prime Hunters","NDS",2006,"Shooter","Nintendo",0.58,0.04,0.11,0.06,0.78
"Row5751","Metroid Prime Pinball","NDS",2005,"Misc","Nintendo",0.21,0.0,0.02,0.02,0.26
"Row5752","Metroid Prime: Federation Force","3DS",2016,"Action","Nintendo",0.02,0.01,0.01,0.0,0.03
"Row5753","Metroid Prime: Trilogy","Wii1",2009,"Shooter","Nintendo",0.43,0.05,0.0,0.14,0.63
"Row5754","Metroid: Other M","Wii1",2010,"Action","Nintendo",0.87,0.31,0.13,0.1,1.41
"Row5755","Metroid: Zero Mission","GBA",2004,"Adventure","Nintendo",0.6,0.22,0.0,0.01,0.84
"Row5756","MetropolisMania","PS2",2001,"Strategy","Natsume",0.04,0.03,0.0,0.01,0.09
"Row5757","Mezase!! Tsuri Master DS","NDS",2009,"Sports","Hudson Soft",0.0,0.0,0.01,0.0,0.01
"Row5758","Mia Hamm Soccer 64","N64",2000,"Sports","THQ",0.06,0.01,0.0,0.0,0.07
"Row5759","Miami Law","NDS",2009,"Adventure","Konami Digital Entertainment",0.1,0.0,0.0,0.01,0.1
"Row5760","Miami Nights: Singles in the City","NDS",2008,"Simulation","Ubisoft",0.08,0.0,0.0,0.01,0.08
"Row5761","Miami Vice: The Game","PSP",2006,"Shooter","Activision",0.06,0.0,0.0,0.0,0.06
"Row5762","Michael Jackson: The Experience","Wii1 X360 PS3 NDS PSP PSV",2010,"Misc","Ubisoft",3.92,1.85,0.01,0.6000000000000001,6.37
"Row5763","Michael Jackson: The Experience 3D","3DS",2011,"Misc","Ubisoft",0.13,0.03,0.0,0.01,0.17
"Row5764","Michael Phelps: Push the Limit","X360",2011,"Sports","505 Games",0.09,0.01,0.0,0.01,0.11
"Row5765","Mickey's Speedway USA","N64",2000,"Racing","Nintendo",0.37,0.08,0.14,0.01,0.6
"Row5766","Mickey's Speedway USA (weekly JP sales)","N64",2000,"Racing","Nintendo",0.0,0.0,0.1,0.0,0.1
"Row5767","Micro Machines","PS2",2002,"Racing","Atari",0.07,0.05,0.0,0.02,0.14
"Row5768","Micro Machines 64 Turbo","N64",1999,"Racing","Codemasters",0.11,0.03,0.0,0.0,0.14
"Row5769","Micro Machines V3","PSX",1997,"Racing","Codemasters",0.06,0.04,0.0,0.01,0.1
"Row5770","Micro Machines V4","PSP PS2",2006,"Racing","Codemasters",0.02,0.0,0.0,0.0,0.03
"Row5771","Microsoft Flight Simulator","PC",1996,"Simulation","Microsoft Game Studios",3.22,1.69,0.0,0.2,5.12
"Row5772","Microsoft Flight Simulator 2004: A Century of Flight","PC",2003,"Simulation","Microsoft Game Studios",0.0,0.06,0.0,0.01,0.07
"Row5773","Microsoft Flight Simulator X","PC",2006,"Simulation","Microsoft Game Studios",0.02,0.34,0.0,0.07,0.43
"Row5774","Microsoft Flight Simulator X Acceleration Expansion Pack","PC",2007,"Simulation","Microsoft Game Studios",0.0,0.04,0.0,0.01,0.05
"Row5775","Microsoft Train Simulator","PC",2001,"Simulation","Microsoft Game Studios",0.0,0.04,0.0,0.01,0.05
"Row5776","Middle-Earth: Shadow of Mordor","PS4 XOne PS3 X360 PC",2014,"Action","Warner Bros. Interactive Entertainment",2.33,2.65,0.07,0.8200000000000001,5.8500000000000005
"Row5777","Midnight Club 3: DUB Edition","PSP XB",2005,"Racing","Take-Two Interactive",2.26,1.32,0.0,0.8200000000000001,4.4
"Row5778","Midnight Club 3: DUB Edition (America weekly sales)","PS2",2005,"Racing","Take-Two Interactive",1.22,0.05,0.0,0.01,1.29
"Row5779","Midnight Club 3: DUB Edition Remix","PS2 XB",2006,"Racing","Take-Two Interactive",1.1199999999999999,0.08,0.0,0.17,1.3599999999999999
"Row5780","Midnight Club II","PS2 XB",2003,"Racing","Take-Two Interactive",1.67,0.35,0.0,0.26,2.2800000000000002
"Row5781","Midnight Club: LA Remix","PSP",2008,"Racing","Take-Two Interactive",0.52,0.28,0.0,0.19,0.99
"Row5782","Midnight Club: Los Angeles","PS3 X360",2008,"Racing","Take-Two Interactive",3.23,1.0,0.060000000000000005,0.51,4.800000000000001
"Row5783","Midnight Club: Street Racing","PS2 GBA",2000,"Racing","Take-Two Interactive",2.34,0.6,0.02,0.15000000000000002,3.11
"Row5784","Midnight Magic","2600",1983,"Action","Atari",0.47,0.03,0.0,0.01,0.5
"Row5785","Midnight Mysteries: The Edgar Allan Poe Conspiracy","NDS PC",2009,"Adventure","Foreign Media Games",0.08,0.07,0.0,0.02,0.16
"Row5786","Midnight Play! Pack","NDS",2008,"Misc","Ubisoft",0.08,0.0,0.0,0.01,0.09
"Row5787","Midtown Madness 3","XB",2003,"Racing","Microsoft Game Studios",0.23,0.07,0.0,0.01,0.3
"Row5788","Midway Arcade Treasures","PS2 XB GC",2003,"Misc","Midway Games",1.1800000000000002,0.67,0.0,0.2,2.06
"Row5789","Midway Arcade Treasures 2","PS2 XB GC",2004,"Misc","Midway Games",0.7000000000000001,0.33999999999999997,0.0,0.09999999999999999,1.15
"Row5790","Midway Arcade Treasures 3","PS2 XB GC",2005,"Misc","Midway Games",0.19,0.09,0.0,0.02,0.31
"Row5791","Midway Arcade Treasures: Extended Play","PSP",2005,"Misc","Midway Games",0.21,0.01,0.0,0.02,0.24
"Row5792","Midway Presents Arcade's Greatest Hits: The Atari Collection 1","PSX",1996,"Misc","GT Interactive",0.52,0.36,0.0,0.06,0.94
"Row5793","Midway's Greatest Arcade Hits","GBA",2001,"Misc","Midway Games",0.18,0.07,0.0,0.0,0.25
"Row5794","Midway's Greatest Arcade Hits Volume 1","N64",2000,"Misc","Midway Games",0.19,0.05,0.0,0.0,0.24
"Row5795","Might & Magic Heroes VI","PC",2011,"Role-Playing","Ubisoft",0.12,0.14,0.0,0.05,0.31
"Row5796","Might & Magic Heroes VII","PC",2015,"Strategy","Ubisoft",0.0,0.08,0.0,0.0,0.09
"Row5797","Might & Magic X: Legacy","PC",2014,"Role-Playing","Ubisoft",0.0,0.03,0.0,0.0,0.04
"Row5798","Might & Magic: Clash of Heroes","NDS",2009,"Role-Playing","Ubisoft",0.16,0.02,0.0,0.01,0.19
"Row5799","Mighty Beanz: Pocket Puzzles","GBA",2004,"Puzzle","Majesco Entertainment",0.04,0.01,0.0,0.0,0.06
"Row5800","Mighty No. 9","PS4 WiiU XOne",2016,"Platform","Deep Silver",0.060000000000000005,0.01,0.0,0.01,0.08
"Row5801","Mike Piazza's Strike Zone","N64",1998,"Sports","GT Interactive",0.05,0.01,0.0,0.0,0.06
"Row5802","Mike Tyson Boxing","GBA",2002,"Sports","Ubisoft",0.03,0.01,0.0,0.0,0.04
"Row5803","Mike Tyson Heavyweight Boxing","XB",2002,"Sports","Codemasters",0.03,0.01,0.0,0.0,0.05
"Row5804","Mike Tyson's Punch-Out!!","Famicom",1987,"Fighting","Nintendo",2.03,0.47,0.45,0.07,3.02
"Row5805","Military History: Commander - Europe at War","PSP NDS",2009,"Strategy","Slitherine Software",0.0,0.02,0.0,0.01,0.03
"Row5806","Million God","PS2",2002,"Misc","Nippon Amuse",0.0,0.0,0.09,0.0,0.09
"Row5807","Millipede","2600",1983,"Shooter","Atari",0.45,0.03,0.0,0.01,0.48
"Row5808","Millipede / Super Breakout / Lunar Lander","GBA",2005,"Misc","Zoo Digital Publishing",0.03,0.01,0.0,0.0,0.04
"Row5809","Milo's Astro Lanes","N64",1998,"Sports","Interplay",0.08,0.02,0.0,0.0,0.1
"Row5810","Mimana Iyar Chronicle","PSP",2009,"Role-Playing","GungHo",0.07,0.0,0.01,0.01,0.09
"Row5811","Mind Quiz","PSP",2006,"Action","Ubisoft",0.08,0.01,0.0,0.01,0.1
"Row5812","Mind Quiz: Your Brain Coach","NDS",2006,"Misc","Ubisoft",0.0,0.0,0.08,0.0,0.08
"Row5813","Mind Your Language: Learn English! / French! / German! / Spanish! /Japanese!","NDS",2009,"Misc","PlayV",0.0,0.02,0.0,0.0,0.02
"Row5814","Mind Zero","PSV",2013,"Role-Playing","GungHo",0.08,0.0,0.04,0.02,0.15
"Row5815","Mind over Matter","NDS",2010,"Puzzle","505 Games",0.02,0.0,0.0,0.0,0.02
"Row5816","MindJack","PS3 X360",2011,"Shooter","Square Enix",0.14,0.1,0.0,0.04,0.28
"Row5817","Minecraft","X360 PS3 PS4 XOne PSV WiiU",2013,"Misc","Microsoft Game Studios",10.819999999999999,8.85,1.15,2.9299999999999997,23.73
"Row5818","Minecraft: Story Mode","X360 PS3 PS4 XOne PC",2015,"Adventure","Mojang",1.25,1.3,0.0,0.36,2.89
"Row5819","Mini Desktop Racing","Wii1",2007,"Racing","Popcorn Arcade",0.01,0.0,0.0,0.0,0.01
"Row5820","Mini Ninjas","Wii1 PS3 NDS X360 PC",2009,"Action","Eidos Interactive",0.6000000000000001,0.64,0.0,0.17,1.38
"Row5821","Mini-Yonku GB: Let's & Go!!","GBoy",1997,"Strategy","ASCII Entertainment",0.0,0.0,0.37,0.0,0.37
"Row5822","Mini-Yonku Shining Scorpion: Let's & Go!!","SNES",1996,"Racing","ASCII Entertainment",0.0,0.0,0.9,0.0,0.9
"Row5823","MiniCopter: Adventure Flight","Wii1",2007,"Simulation","505 Games",0.04,0.0,0.0,0.0,0.05
"Row5824","Minna de Dokusho: Keatai Shousetsu Desu","PSP",2008,"Misc","Dorart",0.0,0.0,0.02,0.0,0.02
"Row5825","Minna de Jibun no Setsumeisho: B-Kata A-Kata AB-Kata O-Kata","NDS",2008,"Misc","GungHo",0.0,0.0,0.04,0.0,0.04
