"row ID","Name","Count(Platform)","Min*(Year)","First(Genre)","First(Publisher)","Sum(NA_Sales)","Sum(EU_Sales)","Sum(JP_Sales)","Sum(Other_Sales)","Sum(Global_Sales)"
"Row5934","Monster High: New Ghoul in School",4,2015,"Action","Little Orbit",0.0,0.16,0.0,0.01,0.18000000000000002
"Row5935","Monster House",4,2006,"Adventure","THQ",0.38,0.11,0.0,0.03,0.53
"Row5936","Monster Hunter",1,2004,"Role-Playing","Capcom",0.11,0.08,0.28,0.03,0.5
"Row5937","Monster Hunter 4",1,2013,"Role-Playing","Capcom",0.0,0.0,3.44,0.0,3.44
"Row5938","Monster Hunter 4 Ultimate",1,2014,"Role-Playing","Nintendo",0.67,0.49,2.62,0.11,3.89
"Row5939","Monster Hunter Diary: Poka Poka Airou Village DX",1,2015,"Action","Capcom",0.0,0.0,0.14,0.0,0.14
"Row5940","Monster Hunter Freedom",1,2005,"Role-Playing","Capcom",0.24,0.04,1.03,0.04,1.35
"Row5941","Monster Hunter Freedom 2",2,2007,"Role-Playing","Capcom",0.37,0.27,2.25,0.18,3.08
"Row5942","Monster Hunter Freedom 3",1,2010,"Role-Playing","Capcom",0.0,0.0,4.87,0.0,4.87
"Row5943","Monster Hunter Freedom Unite",1,2008,"Role-Playing","Capcom",0.47,0.57,4.13,0.34,5.5
"Row5944","Monster Hunter Frontier Online",1,2010,"Role-Playing","Capcom",0.0,0.0,0.13,0.0,0.13
"Row5945","Monster Hunter Frontier Online: Forward 1",1,2011,"Role-Playing","Capcom",0.0,0.0,0.03,0.0,0.03
"Row5946","Monster Hunter Frontier Online: Forward 2",1,2011,"Role-Playing","Capcom",0.0,0.0,0.03,0.0,0.03
"Row5947","Monster Hunter Frontier Online: Season 10",1,2011,"Role-Playing","Capcom",0.0,0.0,0.03,0.0,0.03
"Row5948","Monster Hunter Frontier Online: Season 9.0",1,2010,"Role-Playing","Capcom",0.0,0.0,0.04,0.0,0.04
"Row5949","Monster Hunter G",2,2005,"Role-Playing","Capcom",0.0,0.0,0.48,0.0,0.48
"Row5950","Monster Hunter Tri",3,2009,"Role-Playing","Nintendo",1.3900000000000001,0.8899999999999999,3.23,0.22,5.76
"Row5951","Monster Hunter X",1,2015,"Action","Capcom",0.25,0.19,2.78,0.04,3.26
"Row5952","Monster Jam",5,2007,"Racing","Activision",0.59,0.09,0.0,0.07,0.75
"Row5953","Monster Jam: Maximum Destruction",3,2002,"Racing","Ubisoft",0.43,0.29000000000000004,0.0,0.08,0.8
"Row5954","Monster Jam: Path of Destruction",5,2010,"Racing","Activision",1.2400000000000002,0.04,0.0,0.09,1.3800000000000003
"Row5955","Monster Jam: Urban Assault",4,2008,"Racing","Activision",0.9,0.05,0.0,0.09,1.03
"Row5956","Monster Kingdom: Jewel Summoner",1,2006,"Role-Playing","Sony Computer Entertainment",0.0,0.0,0.04,0.0,0.04
"Row5957","Monster Lab",3,2008,"Role-Playing","Eidos Interactive",0.45,0.07,0.0,0.04,0.5700000000000001
"Row5958","Monster Madness: Battle for Suburbia",1,2007,"Shooter","SouthPeak Games",0.1,0.0,0.0,0.01,0.11
"Row5959","Monster Madness: Grave Danger",1,2008,"Shooter","SouthPeak Games",0.05,0.01,0.0,0.01,0.06
"Row5960","Monster Mayhem: Build and Battle",2,2009,"Simulation","Zushi Games",0.04,0.0,0.0,0.0,0.05
"Row5961","Monster Racers",1,2009,"Racing","Tecmo Koei",0.05,0.0,0.02,0.0,0.07
"Row5962","Monster Rancher",1,1997,"Simulation","Tecmo Koei",0.12,0.08,0.74,0.07,1.01
"Row5963","Monster Rancher 2",1,1998,"Simulation","Sony Computer Entertainment",0.19,0.13,0.66,0.07,1.05
"Row5964","Monster Rancher 3",1,2001,"Simulation","Tecmo Koei",0.11,0.09,0.14,0.03,0.36
"Row5965","Monster Rancher 4",1,2003,"Simulation","Tecmo Koei",0.08,0.06,0.19,0.02,0.34
"Row5966","Monster Rancher Advance 2",1,2002,"Simulation","Tecmo Koei",0.01,0.0,0.0,0.0,0.01
"Row5967","Monster Rancher Battle Card: Episode II",1,2000,"Action","Tecmo Koei",0.04,0.03,0.0,0.0,0.07
"Row5968","Monster Rancher DS",1,2008,"Role-Playing","Tecmo Koei",0.08,0.0,0.05,0.01,0.13
"Row5969","Monster Rancher EVO",1,2005,"Role-Playing","Tecmo Koei",0.02,0.02,0.05,0.01,0.1
"Row5970","Monster Rancher Hop-A-Bout",1,2000,"Action","Tecmo Koei",0.02,0.01,0.0,0.0,0.03
"Row5971","Monster Strike 3DS",1,2015,"Action","mixi Inc",0.0,0.0,0.86,0.0,0.86
"Row5972","Monster Tale",1,2011,"Platform","Majesco Entertainment",0.06,0.0,0.0,0.0,0.07
"Row5973","Monster Truck Madness",1,2003,"Racing","THQ",0.09,0.03,0.0,0.0,0.12
"Row5974","Monster Truck Madness 64",1,1999,"Racing","Take-Two Interactive",0.24,0.06,0.0,0.0,0.3
"Row5975","Monster Trucks",1,2004,"Racing","Majesco Entertainment",0.43,0.16,0.0,0.01,0.6
"Row5976","Monster Trucks DS",1,2005,"Racing","Majesco Entertainment",0.07,0.0,0.0,0.01,0.08
"Row5977","Monster Trucks Mayhem",1,2009,"Racing","Zoo Games",0.39,0.0,0.0,0.02,0.41
"Row5978","Monster Trux Arenas: Special Edition",1,2007,"Racing","Popcorn Arcade",0.04,0.0,0.0,0.0,0.04
"Row5979","Monster Trux Offroad",1,2007,"Racing","Popcorn Arcade",0.01,0.0,0.0,0.0,0.02
"Row5980","Monster! Bass Fishing",1,2003,"Sports","Ignition Entertainment",0.04,0.01,0.0,0.0,0.05
"Row5981","Monsters vs. Aliens",6,2009,"Action","Activision",0.92,0.32000000000000006,0.0,0.2,1.47
"Row5982","Monsters Inc.",2,2001,"Adventure","THQ",0.74,1.0699999999999998,0.03,0.14,1.99
"Row5983","Monsters Inc. Scream Arena",1,2002,"Platform","THQ",0.29,0.07,0.0,0.01,0.37
"Row5984","Monsters Inc. Scream Team",1,2001,"Platform","Sony Computer Entertainment",0.31,0.21,0.0,0.04,0.56
"Row5985","Montessori Music",1,2008,"Misc","Oxygen Interactive",0.01,0.02,0.0,0.0,0.03
"Row5986","Moon",2,1997,"Adventure","ASCII Entertainment",0.04,0.0,0.17,0.01,0.22999999999999998
"Row5987","Moon Patrol",1,1982,"Shooter","Atari",1.05,0.06,0.0,0.01,1.12
"Row5988","MorphX",1,2010,"Shooter","505 Games",0.05,0.0,0.0,0.0,0.05
"Row5989","Mortal Kombat",5,1992,"Fighting","Warner Bros. Interactive Entertainment",6.039999999999999,1.6900000000000002,0.0,0.68,8.399999999999999
"Row5990","Mortal Kombat 3",3,1994,"Fighting","Acclaim Entertainment",2.51,0.76,0.02,0.13,3.42
"Row5991","Mortal Kombat 4",2,1998,"Fighting","GT Interactive",1.36,0.7200000000000001,0.0,0.11,2.19
"Row5992","Mortal Kombat II",1,1993,"Fighting","Acclaim Entertainment",1.48,0.39,0.0,0.06,1.93
"Row5993","Mortal Kombat Kollection",1,2008,"Fighting","Midway Games",0.04,0.03,0.0,0.01,0.08
"Row5994","Mortal Kombat Mythologies: Sub-Zero",2,1997,"Fighting","GT Interactive",0.7,0.33,0.0,0.04,1.08
"Row5995","Mortal Kombat Trilogy",2,1996,"Fighting","GT Interactive",2.7,0.9199999999999999,0.0,0.13,3.75
"Row5996","Mortal Kombat X",3,2015,"Fighting","Warner Bros. Interactive Entertainment",2.4799999999999995,1.01,0.0,0.6,4.1000000000000005
"Row5997","Mortal Kombat vs. DC Universe",2,2008,"Fighting","Midway Games",3.01,0.54,0.0,0.38,3.9299999999999997
"Row5998","Mortal Kombat: Armageddon",2,2006,"Fighting","Midway Games",1.09,0.06,0.0,0.16,1.31
"Row5999","Mortal Kombat: Deadly Alliance",4,2002,"Fighting","Midway Games",2.9,0.75,0.0,0.2,3.87
"Row6000","Mortal Kombat: Deception",3,2004,"Fighting","Midway Games",1.62,0.86,0.0,0.27,2.7499999999999996
"Row6001","Mortal Kombat: Shaolin Monks",2,2005,"Action","Midway Games",0.8099999999999999,0.09000000000000001,0.0,0.09999999999999999,1.0
"Row6002","Mortal Kombat: Special Forces",1,2000,"Fighting","Midway Games",0.12,0.08,0.0,0.01,0.21
"Row6003","Mortal Kombat: Tournament Edition",1,2003,"Fighting","Midway Games",0.01,0.0,0.0,0.0,0.01
"Row6004","Mortal Kombat: Unchained",1,2006,"Fighting","Midway Games",0.67,0.01,0.0,0.06,0.74
"Row6005","Mortimer Beckett and the Secrets of Spooky Manor",1,2008,"Puzzle","Avanquest",0.04,0.0,0.0,0.0,0.04
"Row6006","Moshi Monsters: Katsuma Unleashed",2,2013,"Action","Activision",0.03,0.17,0.0,0.02,0.22
"Row6007","Moshi Monsters: Moshling Zoo",1,2011,"Misc","Activision",0.4,0.99,0.0,0.22,1.6
"Row6008","Moshi Monsters: Moshlings Theme Park",2,2012,"Misc","Activision",0.16,0.5,0.0,0.08,0.73
"Row6009","Moshi Kono Sekai ni Kami-sama ga Iru to suru Naraba.",1,2016,"Adventure","N/A",0.0,0.0,0.02,0.0,0.02
"Row6010","Mother 1+2",1,2003,"Role-Playing","Nintendo",0.0,0.0,0.45,0.01,0.46
"Row6011","Mother 3",1,2006,"Role-Playing","Nintendo",0.0,0.0,0.39,0.01,0.4
"Row6012","Mother Goose no Himitsu no Yakata",1,2011,"Adventure","Quinrose",0.0,0.0,0.03,0.0,0.03
"Row6013","Motion Explosion!",1,2011,"Misc","505 Games",0.05,0.01,0.0,0.0,0.06
"Row6014","MotionSports",1,2010,"Sports","Ubisoft",0.38,0.26,0.0,0.06,0.7
"Row6015","MotionSports: Adrenaline",2,2011,"Sports","Ubisoft",0.22000000000000003,0.16,0.0,0.06,0.43000000000000005
"Row6016","Moto Racer",1,1997,"Racing","Electronic Arts",0.45,0.3,0.0,0.05,0.8
"Row6017","Moto Racer 2",1,1997,"Racing","Electronic Arts",0.39,0.26,0.0,0.05,0.69
"Row6018","Moto Racer Advance",1,2002,"Racing","Ubisoft",0.01,0.0,0.0,0.0,0.01
"Row6019","Moto Racer DS",1,2008,"Racing","Nobilis",0.0,0.02,0.0,0.0,0.03
"Row6020","Moto Racer World Tour",1,2000,"Racing","Sony Computer Entertainment",0.21,0.14,0.0,0.02,0.38
"Row6021","MotoGP",5,2000,"Racing","Namco Bandai Games",0.25,0.19,0.14,0.04,0.6400000000000001
"Row6022","MotoGP '06",1,2006,"Racing","THQ",0.11,0.01,0.0,0.01,0.14
"Row6023","MotoGP '07",1,2007,"Racing","THQ",0.23,0.0,0.0,0.02,0.25
"Row6024","MotoGP 07",1,2007,"Racing","Capcom",0.05,0.04,0.0,0.01,0.1
"Row6025","MotoGP 08",3,2008,"Racing","Capcom",0.19,0.44,0.0,0.32999999999999996,0.96
"Row6026","MotoGP 09/10",2,2010,"Racing","Capcom",0.12000000000000001,0.22,0.0,0.06,0.39
"Row6027","MotoGP 10/11",2,2011,"Racing","Capcom",0.04,0.15000000000000002,0.0,0.05,0.23
"Row6028","MotoGP 14",4,2014,"Racing","Milestone S.r.l.",0.12,0.22,0.0,0.06999999999999999,0.41000000000000003
"Row6029","MotoGP 15",4,2015,"Racing","Milestone S.r.l.",0.0,0.19,0.06,0.03,0.28
"Row6030","MotoGP 2",1,2003,"Racing","THQ",0.07,0.02,0.0,0.0,0.1
"Row6031","MotoGP 2: Ultimate Racing Technology",1,2001,"Racing","Sony Computer Entertainment",0.07,0.06,0.0,0.02,0.15
"Row6032","MotoGP 3 - Official Game of MotoGP",1,2003,"Racing","Namco Bandai Games",0.06,0.05,0.0,0.02,0.12
"Row6033","MotoGP 4 - Official Game of MotoGP",1,2005,"Racing","Sony Computer Entertainment",0.03,0.02,0.0,0.01,0.06
"Row6034","Motocross Mania",1,2001,"Racing","Take-Two Interactive",0.44,0.3,0.0,0.05,0.79
"Row6035","Motocross Mania 3",2,2004,"Racing","Take-Two Interactive",0.060000000000000005,0.04,0.0,0.01,0.12000000000000001
"Row6036","Motocross Maniacs Advance",1,2002,"Racing","Konami Digital Entertainment",0.2,0.07,0.0,0.0,0.27
"Row6037","Motor Toon Grand Prix (Japan)",1,1994,"Racing","Sony Computer Entertainment",0.0,0.0,0.06,0.0,0.07
"Row6038","Motor Trend presents Lotus Challenge",1,2003,"Racing","Xicat Interactive",0.02,0.01,0.0,0.0,0.03
"Row6039","MotorHead",1,1998,"Racing","Gremlin Interactive Ltd",0.02,0.01,0.0,0.0,0.03
"Row6040","MotorStorm",1,2006,"Racing","Sony Computer Entertainment",1.53,1.61,0.06,0.67,3.88
"Row6041","MotorStorm RC",1,2012,"Racing","Sony Computer Entertainment",0.0,0.05,0.0,0.02,0.07
"Row6042","MotorStorm: Apocalypse",1,2011,"Racing","Sony Computer Entertainment",0.21,0.2,0.0,0.08,0.49
"Row6043","MotorStorm: Arctic Edge",2,2009,"Racing","Sony Computer Entertainment",0.23,0.61,0.0,0.55,1.3800000000000001
"Row6044","MotorStorm: Pacific Rift",1,2008,"Racing","Sony Computer Entertainment",0.43,0.67,0.02,0.26,1.37
"Row6045","Motto Hayaku! Seikaku Ni! Suu Sense Keisan Ryuoku Up Training - SuuTore",1,2008,"Misc","Benesse",0.0,0.0,0.02,0.0,0.02
"Row6046","Motto NUGA-CEL!",1,2010,"Adventure","Idea Factory",0.0,0.0,0.02,0.0,0.02
"Row6047","Motto TOEIC Test DS Training",1,2008,"Misc","IE Institute",0.0,0.0,0.04,0.0,0.04
"Row6048","Motto! SoniComi",1,2014,"Simulation","Kadokawa Games",0.0,0.0,0.02,0.0,0.02
"Row6049","Motto! Stitch! DS Rhythm de Rakugaki Daisakusen",1,2010,"Misc","Disney Interactive Studios",0.0,0.0,0.08,0.0,0.08
"Row6050","Moujuutsukai to Oujisama",1,2010,"Adventure","Idea Factory",0.0,0.0,0.02,0.0,0.02
"Row6051","Moujuutsukai to Oujisama Portable",1,2011,"Adventure","Idea Factory",0.0,0.0,0.02,0.0,0.02
"Row6052","Moujuutsukai to Oujisama: Snow Bride",1,2011,"Adventure","Idea Factory",0.0,0.0,0.02,0.0,0.02
"Row6053","Moujuutsukai to Oujisama: Snow Bride Portable",1,2012,"Adventure","Idea Factory",0.0,0.0,0.02,0.0,0.02
"Row6054","Mount & Blade",1,2008,"Role-Playing","Paradox Interactive",0.0,0.02,0.0,0.0,0.02
"Row6055","Mount & Blade Collection",1,2012,"Role-Playing","Paradox Interactive",0.0,0.02,0.0,0.0,0.02
"Row6056","Mount & Blade: Warband",1,2010,"Role-Playing","Paradox Interactive",0.01,0.01,0.0,0.0,0.02
"Row6057","Mountain King",1,1982,"Action","CBS Electronics",0.29,0.02,0.0,0.0,0.31
"Row6058","Mountain Sports",1,2009,"Sports","Activision",0.11,0.0,0.0,0.01,0.12
"Row6059","Mouse Trap",1,1981,"Action","Coleco",0.38,0.02,0.0,0.0,0.4
"Row6060","Mousetrap / Operation / Simon",1,2005,"Misc","DSI Games",0.12,0.04,0.0,0.0,0.17
"Row6061","Moxie Girlz",1,2011,"Misc","GameMill Entertainment",0.07,0.0,0.0,0.0,0.07
"Row6062","Moyashimon DS",1,2009,"Action","Takara Tomy",0.0,0.0,0.03,0.0,0.03
"Row6063","Mr Bean's Wacky World of Wii",1,2009,"Adventure","Blast! Entertainment Ltd",0.0,0.05,0.0,0.0,0.05
"Row6064","Mr. Do!",1,1982,"Action","Coleco",0.26,0.02,0.0,0.0,0.27
"Row6065","Mr. Do!'s Castle",1,1983,"Action","Parker Bros.",0.15,0.01,0.0,0.0,0.17
"Row6066","Mr. Driller",1,1999,"Puzzle","Namco Bandai Games",0.02,0.01,0.0,0.0,0.04
"Row6067","Mr. Driller 2",1,2001,"Puzzle","Namco Bandai Games",0.0,0.0,0.15,0.0,0.16
"Row6068","Mr. Driller: Drill Spirits",1,2004,"Puzzle","Nintendo",0.08,0.0,0.05,0.01,0.14
"Row6069","Ms Saga: A New Dawn",1,2005,"Role-Playing","Namco Bandai Games",0.02,0.02,0.0,0.01,0.05
"Row6070","Ms. Pac-Man",1,1981,"Puzzle","Atari",1.54,0.1,0.0,0.02,1.65
"Row6071","Ms. Pac-Man Maze Madness",2,2000,"Puzzle","Zoo Digital Publishing",0.65,0.32,0.0,0.04,1.0
"Row6072","Ms. Pac-Man: Maze Madness",1,2000,"Puzzle","Namco Bandai Games",0.18,0.04,0.0,0.0,0.22
"Row6073","Ms. Pac-Man: Maze Madness / Pac-Man World",1,2005,"Puzzle","Namco Bandai Games",0.17,0.06,0.0,0.0,0.24
"Row6074","Mucha Lucha! Mascaritas of the Lost Code",1,2003,"Fighting","Ubisoft",0.05,0.02,0.0,0.0,0.07
"Row6075","Muchi Muchi Pork & Pink Sweets",1,2011,"Shooter","Cave",0.0,0.0,0.02,0.0,0.02
"Row6076","Mugen Keitai Disgaea",1,2007,"Role-Playing","Tecmo Koei",0.0,0.0,0.09,0.0,0.09
"Row6077","Mugen Souls",1,2012,"Role-Playing","Nippon Ichi Software",0.04,0.03,0.08,0.01,0.16
"Row6078","Mugen Souls Z",1,2013,"Role-Playing","Nippon Ichi Software",0.02,0.01,0.04,0.01,0.07
"Row6079","Mugen no Frontier: Super Robot Taisen OG Saga EXCEED",1,2010,"Role-Playing","Namco Bandai Games",0.0,0.0,0.12,0.0,0.12
"Row6080","Muppet RaceMania",1,1999,"Racing","Sony Computer Entertainment",0.09,0.06,0.0,0.01,0.15
"Row6081","Muppets Party Cruise",2,2003,"Misc","TDK Mediactive",0.05,0.02,0.0,0.01,0.08
"Row6082","Murakumo: Renegade Mech Pursuit",1,2002,"Shooter","From Software",0.04,0.01,0.06,0.0,0.11
"Row6083","Muramasa: The Demon Blade",2,2009,"Role-Playing","Rising Star Games",0.46,0.13,0.21000000000000002,0.07,0.87
"Row6084","Murder in Venice",1,2011,"Adventure","City Interactive",0.06,0.03,0.0,0.01,0.1
"Row6085","Murder She Wrote",1,2009,"Adventure","Focus Home Interactive",0.0,0.04,0.0,0.01,0.05
"Row6086","Murdered: Soul Suspect",5,2014,"Action","Square Enix",0.27999999999999997,0.38,0.04,0.09999999999999999,0.8
"Row6087","Musashi: Samurai Legend",1,2005,"Role-Playing","Atari",0.07,0.06,0.0,0.02,0.15
"Row6088","Mushi Bugyou",1,2013,"Action","Namco Bandai Games",0.0,0.0,0.01,0.0,0.01
"Row6089","Mushihimesama",1,2012,"Action","Cave",0.0,0.0,0.02,0.0,0.02
"Row6090","Mushihimesama Futari Ver 1.5",1,2009,"Shooter","Cave",0.0,0.0,0.03,0.0,0.03
"Row6091","Mushishi: Amefuru Sato",1,2008,"Simulation","Marvelous Interactive",0.0,0.0,0.02,0.0,0.02
"Row6092","Mushroom Men: Rise of the Fungi",1,2008,"Action","SouthPeak Games",0.1,0.0,0.0,0.01,0.11
"Row6093","Mushroom Men: The Spore Wars",1,2008,"Action","SouthPeak Games",0.17,0.01,0.0,0.01,0.19
"Row6094","Music Maker",1,2001,"Misc","Magix",0.15,0.12,0.0,0.04,0.31
"Row6095","Music Maker: Rockstar",1,2009,"Misc","Magix",0.02,0.01,0.0,0.0,0.04
"Row6096","Musou Orochi Z",1,2009,"Action","Tecmo Koei",0.0,0.0,0.23,0.0,0.23
"Row6097","Musou Tourou",1,2009,"Strategy","Nippon Ichi Software",0.0,0.0,0.01,0.0,0.01
"Row6098","Muv-Luv Alternative",1,2012,"Simulation","5pb",0.0,0.0,0.01,0.0,0.01
"Row6099","Muv-Luv Alternative: Total Eclipse",1,2013,"Simulation","5pb",0.0,0.0,0.03,0.0,0.03
"Row6100","MuvLuv Double Pack",1,2016,"Adventure","5pb",0.0,0.0,0.02,0.0,0.02
"Row6101","My Amusement Park",1,2010,"Misc","Scholastic Inc.",0.06,0.0,0.0,0.0,0.07
"Row6102","My Animal Centre",1,2009,"Simulation","Deep Silver",0.0,0.02,0.0,0.0,0.03
"Row6103","My Baby 3 & Friends",1,2010,"Simulation","Majesco Entertainment",0.13,0.02,0.0,0.01,0.16
"Row6104","My Baby Boy",1,2008,"Simulation","Nobilis",0.3,0.02,0.0,0.03,0.34
"Row6105","My Baby Girl",1,2008,"Simulation","Nobilis",0.61,0.1,0.0,0.06,0.77
"Row6106","My Baby: First Steps",2,2009,"Simulation","SouthPeak Games",0.4,0.03,0.0,0.03,0.46
"Row6107","My Ballet Studio",2,2009,"Simulation","505 Games",0.03,0.0,0.0,0.0,0.05
"Row6108","My Body Coach",1,2009,"Sports","Big Ben Interactive",0.0,0.04,0.0,0.01,0.05
"Row6109","My Boyfriend",1,2008,"Simulation","DTP Entertainment",0.1,0.0,0.0,0.01,0.11
"Row6110","My Chinese Coach",1,2008,"Misc","Ubisoft",0.11,0.01,0.0,0.01,0.12
"Row6111","My DoItAll",1,2009,"Misc","Tomy Corporation",0.02,0.0,0.0,0.0,0.03
"Row6112","My Dress-Up",1,2008,"Misc","Oxygen Interactive",0.06,0.01,0.0,0.01,0.07
"Row6113","My English Coach: Para Hispanoparlantes",1,2009,"Misc","Ubisoft",0.08,0.0,0.0,0.01,0.08
"Row6114","My Farm Around the World",1,2008,"Simulation","Atari",0.11,0.0,0.0,0.01,0.12
"Row6115","My Fashion Studio",1,2007,"Misc","Ubisoft",0.41,0.01,0.0,0.03,0.45
"Row6116","My First Dollhouse",1,2010,"Misc","505 Games",0.1,0.0,0.0,0.01,0.1
"Row6117","My First Songs",1,2010,"Misc","Mindscape",0.0,0.07,0.0,0.01,0.08
"Row6118","My Fitness Coach",1,2008,"Sports","Ubisoft",1.2,0.9,0.0,0.24,2.34
"Row6119","My Fitness Coach 2: Exercise and Nutrition",1,2009,"Sports","Black Bean Games",0.14,0.04,0.0,0.02,0.2
"Row6120","My Fitness Coach: Club",2,2011,"Sports","Ubisoft",0.0,0.15000000000000002,0.0,0.05,0.2
"Row6121","My French Coach",1,2007,"Misc","Ubisoft",0.15,0.02,0.0,0.01,0.18
"Row6122","My Friends",1,2009,"Misc","Oxygen Interactive",0.07,0.0,0.0,0.01,0.08
"Row6123","My Frogger: Toy Trials",1,2006,"Action","Konami Digital Entertainment",0.02,0.0,0.0,0.0,0.03
"Row6124","My Fun Facts Coach",1,2008,"Misc","Ubisoft",0.07,0.0,0.0,0.01,0.08
"Row6125","My Hero Academia: Battle for All",1,2016,"Action","Namco Bandai Games",0.0,0.0,0.03,0.0,0.03
"Row6126","My Hero: Doctor",1,2009,"Action","Majesco Entertainment",0.02,0.0,0.0,0.0,0.02
"Row6127","My Horse & Me",2,2007,"Sports","Atari",0.6000000000000001,0.02,0.0,0.06,0.6799999999999999
"Row6128","My Horse & Me: Riding for Gold",2,2008,"Sports","Atari",0.09,0.03,0.0,0.01,0.13
"Row6129","My Japanese Coach",1,2008,"Misc","Ubisoft",0.25,0.0,0.0,0.02,0.28
"Row6130","My Little Baby",1,2008,"Simulation","CDV Software Entertainment",0.0,0.01,0.0,0.0,0.01
"Row6131","My Little Pony: Pinkie Pie's Party",1,2008,"Adventure","THQ",0.72,0.0,0.0,0.06,0.78
"Row6132","My Little Sister Can't Be This Cute Portable",1,2012,"Action","Namco Bandai Games",0.0,0.0,0.11,0.0,0.11
"Row6133","My Make-Up",1,2008,"Misc","Oxygen Interactive",0.08,0.0,0.0,0.01,0.09
"Row6134","My Pet Chimp",1,2010,"Simulation","505 Games",0.06,0.0,0.0,0.0,0.06
"Row6135","My Pet Shop",1,2008,"Simulation","Square Enix",0.06,0.0,0.0,0.0,0.06
"Row6136","My Pet Shop (JP sales)",1,2008,"Simulation","Square Enix",0.0,0.0,0.03,0.0,0.03
"Row6137","My SAT Coach with The Princeton Review",1,2008,"Misc","Ubisoft",0.1,0.0,0.0,0.01,0.11
"Row6138","My Secret World by Imagine",1,2008,"Misc","Ubisoft",0.0,0.2,0.0,0.0,0.2
"Row6139","My Spanish Coach",2,2007,"Misc","Ubisoft",0.52,0.01,0.0,0.04,0.5700000000000001
"Row6140","My Stop Smoking Coach: Allen Carr's EasyWay",1,2008,"Misc","Ubisoft",0.07,0.01,0.0,0.01,0.09
"Row6141","My Street",1,2003,"Misc","Sony Computer Entertainment",0.12,0.09,0.0,0.03,0.24
"Row6142","My Virtual Tutor: Reading Adventure First to Second Grade",1,2009,"Misc","Mentor Interactive",0.38,0.0,0.0,0.03,0.41
"Row6143","My Virtual Tutor: Reading Adventure Kindergarten to First",1,2009,"Misc","Mentor Interactive",0.25,0.0,0.0,0.02,0.27
"Row6144","My Virtual Tutor: Reading Adventure Pre-K to Kindergarten",1,2009,"Misc","Mentor Interactive",0.29,0.0,0.0,0.02,0.31
"Row6145","My Weight Loss Coach",1,2008,"Sports","Ubisoft",0.3,0.54,0.0,0.11,0.96
"Row6146","My Word Coach",2,2007,"Misc","Ubisoft",0.8300000000000001,0.92,0.0,0.22,1.96
"Row6147","My World My Way (US sales)",1,2008,"Role-Playing","Global A Entertainment",0.04,0.0,0.0,0.0,0.04
"Row6148","MySims",3,2007,"Simulation","Electronic Arts",2.5,2.18,0.12,0.58,5.4
"Row6149","MySims Agents",2,2009,"Adventure","Electronic Arts",1.17,0.75,0.0,0.21000000000000002,2.13
"Row6150","MySims Collection",1,2010,"Misc","Electronic Arts",0.13,0.0,0.0,0.01,0.14
"Row6151","MySims Kingdom",2,2008,"Simulation","Electronic Arts",1.52,1.25,0.02,0.34,3.1100000000000003
"Row6152","MySims Party",2,2009,"Simulation","Electronic Arts",0.32999999999999996,0.15,0.0,0.05,0.53
"Row6153","MySims Racing",2,2009,"Racing","Electronic Arts",0.45,0.52,0.0,0.12000000000000001,1.1
"Row6154","MySims SkyHeroes",4,2010,"Action","Electronic Arts",0.5700000000000001,0.19999999999999998,0.0,0.07999999999999999,0.85
"Row6155","Myself; Yourself",1,2007,"Adventure","Yeti",0.0,0.0,0.01,0.0,0.01
"Row6156","Myst",5,1994,"Adventure","Red Orb",0.11,2.8,0.13,0.01,3.06
"Row6157","Myst III: Exile",2,2002,"Adventure","Ubisoft",0.18000000000000002,0.12,0.0,0.04,0.34
"Row6158","Myst IV: Revelation",2,2004,"Adventure","Ubisoft",0.05,0.01,0.0,0.0,0.060000000000000005
"Row6159","Mystereet",1,2006,"Adventure","Yeti",0.0,0.0,0.01,0.0,0.01
"Row6160","Mystery Case Files: MillionHeir",1,2008,"Adventure","Nintendo",0.76,0.4,0.0,0.12,1.29
"Row6161","Mystery Case Files: Ravenhearst",1,2007,"Puzzle","Focus Home Interactive",0.01,0.02,0.0,0.01,0.03
"Row6162","Mystery Case Files: The Malgrave Incident",1,2011,"Adventure","Nintendo",0.19,0.17,0.0,0.03,0.39
"Row6163","Mystery Dungeon: Shiren the Wanderer",2,1995,"Role-Playing","Sega",0.18,0.0,0.73,0.02,0.93
"Row6164","Mystery Legends: Beauty and the Beast",1,2012,"Puzzle","Focus Multimedia",0.0,0.01,0.0,0.0,0.01
"Row6165","Mystery Stories: Curse of the Ancient Spirits",1,2011,"Adventure","GSP",0.05,0.04,0.0,0.01,0.1
"Row6166","Mystery Tales of Time Travel",1,2010,"Puzzle","Foreign Media Games",0.01,0.16,0.0,0.02,0.19
"Row6167","Mystery Trackers: The Void",1,2011,"Puzzle","Focus Home Interactive",0.0,0.02,0.0,0.01,0.03
"Row6168","Mystic Ark",1,1995,"Role-Playing","Enix Corporation",0.0,0.0,0.13,0.0,0.13
"Row6169","Mystic Heroes",2,2002,"Action","Tecmo Koei",0.06,0.03,0.04,0.01,0.15
